Id,Style
1590,Saison
1591,Saison
1592,American Light Lager
1593,American Pale Ale
1594,Imperial IPA
1595,American Amber Ale
1596,American Brown Ale
1597,American IPA
1598,American Amber Ale
1599,American Amber Ale
1600,American Pale Ale
1601,American IPA
1602,Saison
1603,American IPA
1604,Imperial IPA
1605,American Pale Ale
1606,American Amber Ale
1607,American Stout
1608,Saison
1609,Irish Red Ale
1610,American IPA
1611,American Amber Ale
1612,American Pale Ale
1613,American Brown Ale
1614,American Amber Ale
1615,Blonde Ale
1616,American IPA
1617,American Pale Ale
1618,American IPA
1619,Imperial IPA
1620,American Pale Ale
1621,American IPA
1622,American Light Lager
1623,American Pale Ale
1624,American Amber Ale
1625,Imperial IPA
1626,American Pale Ale
1627,American Pale Ale
1628,American Light Lager
1629,American Stout
1630,Saison
1631,American Pale Ale
1632,American IPA
1633,American Pale Ale
1634,American IPA
1635,American Stout
1636,Blonde Ale
1637,Saison
1638,American IPA
1639,American Pale Ale
1640,American Pale Ale
1641,American IPA
1642,American Pale Ale
1643,American IPA
1644,American Light Lager
1645,American Pale Ale
1646,Blonde Ale
1647,American Brown Ale
1648,American Pale Ale
1649,American Light Lager
1650,American Pale Ale
1651,American Brown Ale
1652,Imperial IPA
1653,American Pale Ale
1654,American Light Lager
1655,American Brown Ale
1656,American IPA
1657,Saison
1658,American Brown Ale
1659,American IPA
1660,American Stout
1661,American IPA
1662,American IPA
1663,American Pale Ale
1664,American IPA
1665,Imperial IPA
1666,American Light Lager
1667,American Pale Ale
1668,American Light Lager
1669,American IPA
1670,Saison
1671,American Stout
1672,American Pale Ale
1673,American IPA
1674,Witbier
1675,American Pale Ale
1676,American IPA
1677,American Pale Ale
1678,American Stout
1679,American Pale Ale
1680,American IPA
1681,American IPA
1682,American Pale Ale
1683,American Light Lager
1684,American IPA
1685,American Light Lager
1686,American Light Lager
1687,American Stout
1688,American IPA
1689,American Light Lager
1690,American IPA
1691,Imperial IPA
1692,Saison
1693,American Light Lager
1694,American Pale Ale
1695,American Amber Ale
1696,American Pale Ale
1697,Saison
1698,American Pale Ale
1699,American Light Lager
1700,American Brown Ale
1701,Imperial IPA
1702,American Pale Ale
1703,Blonde Ale
1704,American IPA
1705,American IPA
1706,Blonde Ale
1707,American Brown Ale
1708,American IPA
1709,Imperial IPA
1710,Imperial IPA
1711,American Amber Ale
1712,American IPA
1713,American IPA
1714,American IPA
1715,American IPA
1716,American Amber Ale
1717,Saison
1718,Blonde Ale
1719,American Pale Ale
1720,American Pale Ale
1721,American Pale Ale
1722,American IPA
1723,American Amber Ale
1724,American Amber Ale
1725,American Pale Ale
1726,American Pale Ale
1727,American Light Lager
1728,Saison
1729,American IPA
1730,American IPA
1731,Imperial IPA
1732,American Pale Ale
1733,American IPA
1734,American Pale Ale
1735,American IPA
1736,American IPA
1737,American IPA
1738,Blonde Ale
1739,American IPA
1740,Imperial IPA
1741,American Amber Ale
1742,Saison
1743,American Light Lager
1744,American Light Lager
1745,Saison
1746,American Light Lager
1747,American Pale Ale
1748,American Pale Ale
1749,American Stout
1750,American Light Lager
1751,American IPA
1752,American Pale Ale
1753,American Stout
1754,American Pale Ale
1755,American Pale Ale
1756,American Pale Ale
1757,American IPA
1758,American IPA
1759,American Pale Ale
1760,American Pale Ale
1761,American IPA
1762,American Brown Ale
1763,American IPA
1764,Saison
1765,American IPA
1766,American IPA
1767,American IPA
1768,American Brown Ale
1769,American Amber Ale
1770,American Pale Ale
1771,Witbier
1772,Irish Red Ale
1773,American IPA
1774,American IPA
1775,American Pale Ale
1776,American Stout
1777,American Light Lager
1778,American Amber Ale
1779,Blonde Ale
1780,American Stout
1781,American IPA
1782,Saison
1783,Blonde Ale
1784,Witbier
1785,American Stout
1786,American Light Lager
1787,American IPA
1788,American Pale Ale
1789,American Stout
1790,American IPA
1791,American Pale Ale
1792,Irish Red Ale
1793,American Pale Ale
1794,American IPA
1795,Blonde Ale
1796,Blonde Ale
1797,American IPA
1798,Saison
1799,Witbier
1800,American Pale Ale
1801,American IPA
1802,American IPA
1803,Blonde Ale
1804,American IPA
1805,American IPA
1806,American IPA
1807,Imperial IPA
1808,American Pale Ale
1809,American Pale Ale
1810,Saison
1811,American Pale Ale
1812,American IPA
1813,Irish Red Ale
1814,American IPA
1815,American IPA
1816,Saison
1817,American Pale Ale
1818,American Pale Ale
1819,American IPA
1820,American Pale Ale
1821,American Pale Ale
1822,Imperial IPA
1823,American Pale Ale
1824,American Pale Ale
1825,American Amber Ale
1826,Irish Red Ale
1827,American Amber Ale
1828,American Light Lager
1829,American Light Lager
1830,American IPA
1831,American Light Lager
1832,Saison
1833,American IPA
1834,American IPA
1835,Blonde Ale
1836,American Pale Ale
1837,American Brown Ale
1838,American IPA
1839,American Light Lager
1840,American IPA
1841,American IPA
1842,Saison
1843,American IPA
1844,American IPA
1845,American IPA
1846,American IPA
1847,American Pale Ale
1848,American IPA
1849,American IPA
1850,Blonde Ale
1851,American IPA
1852,American Pale Ale
1853,Witbier
1854,Witbier
1855,American Pale Ale
1856,Saison
1857,American IPA
1858,American IPA
1859,American Amber Ale
1860,American Pale Ale
1861,American IPA
1862,American Pale Ale
1863,Imperial IPA
1864,American Pale Ale
1865,Saison
1866,American Amber Ale
1867,American Amber Ale
1868,American IPA
1869,American Pale Ale
1870,American Pale Ale
1871,American IPA
1872,American IPA
1873,Blonde Ale
1874,Imperial IPA
1875,American IPA
1876,American Pale Ale
1877,American Pale Ale
1878,American IPA
1879,American IPA
1880,Blonde Ale
1881,American Light Lager
1882,American IPA
1883,American Stout
1884,American Amber Ale
1885,Witbier
1886,Saison
1887,American IPA
1888,American Pale Ale
1889,Saison
1890,American Pale Ale
1891,American Pale Ale
1892,American Amber Ale
1893,American IPA
1894,American Stout
1895,American Pale Ale
1896,American Stout
1897,American Pale Ale
1898,American Light Lager
1899,American Pale Ale
1900,Irish Red Ale
1901,Imperial IPA
1902,Irish Red Ale
1903,Saison
1904,Witbier
1905,American Pale Ale
1906,American IPA
1907,American Brown Ale
1908,American IPA
1909,American Pale Ale
1910,American Pale Ale
1911,American Light Lager
1912,Saison
1913,American IPA
1914,American Pale Ale
1915,American Light Lager
1916,American IPA
1917,Saison
1918,American Pale Ale
1919,American Amber Ale
1920,American Brown Ale
1921,American IPA
1922,Blonde Ale
1923,American Stout
1924,American IPA
1925,American Pale Ale
1926,American Pale Ale
1927,Witbier
1928,American IPA
1929,American IPA
1930,American Pale Ale
1931,American IPA
1932,American Pale Ale
1933,American IPA
1934,American Amber Ale
1935,American IPA
1936,American Pale Ale
1937,American IPA
1938,American Pale Ale
1939,Imperial IPA
1940,Witbier
1941,American IPA
1942,American IPA
1943,American IPA
1944,American Pale Ale
1945,American IPA
1946,American IPA
1947,American IPA
1948,American IPA
1949,American IPA
1950,American IPA
1951,American IPA
1952,American Amber Ale
1953,American IPA
1954,American IPA
1955,American Pale Ale
1956,American IPA
1957,American IPA
1958,American Pale Ale
1959,American IPA
1960,American IPA
1961,American Light Lager
1962,American IPA
1963,American Pale Ale
1964,American IPA
1965,American IPA
1966,American IPA
1967,American Pale Ale
1968,American IPA
1969,American Brown Ale
1970,American IPA
1971,American IPA
1972,American Amber Ale
1973,American Light Lager
1974,American Pale Ale
1975,American IPA
1976,American Pale Ale
1977,American IPA
1978,Saison
1979,American Pale Ale
1980,American IPA
1981,American IPA
1982,American Light Lager
1983,American Amber Ale
1984,American IPA
1985,American Light Lager
1986,American IPA
1987,American Pale Ale
1988,American IPA
1989,American IPA
1990,American Pale Ale
1991,American Pale Ale
1992,Imperial IPA
1993,American Pale Ale
1994,American IPA
1995,Imperial IPA
1996,Blonde Ale
1997,American IPA
1998,American IPA
1999,Saison
2000,American IPA
2001,American Light Lager
2002,American IPA
2003,Saison
2004,American Stout
2005,American Pale Ale
2006,American Amber Ale
2007,American IPA
2008,American Pale Ale
2009,American Amber Ale
2010,American IPA
2011,American IPA
2012,Imperial IPA
2013,American IPA
2014,American Light Lager
2015,American IPA
2016,American IPA
2017,American Pale Ale
2018,American Light Lager
2019,American Pale Ale
2020,American IPA
2021,American Light Lager
2022,Witbier
2023,American Pale Ale
2024,Witbier
2025,American Pale Ale
2026,American Pale Ale
2027,Witbier
2028,American IPA
2029,American Pale Ale
2030,American Amber Ale
2031,American IPA
2032,Imperial IPA
2033,American IPA
2034,Blonde Ale
2035,American Pale Ale
2036,American IPA
2037,American Amber Ale
2038,American Pale Ale
2039,American Pale Ale
2040,American IPA
2041,Saison
2042,American IPA
2043,American IPA
2044,American Pale Ale
2045,American IPA
2046,Irish Red Ale
2047,American Pale Ale
2048,Imperial IPA
2049,American IPA
2050,American Amber Ale
2051,Imperial IPA
2052,Blonde Ale
2053,Blonde Ale
2054,American Pale Ale
2055,American Amber Ale
2056,American IPA
2057,Imperial IPA
2058,American IPA
2059,American IPA
2060,Witbier
2061,American Pale Ale
2062,American Stout
2063,American Pale Ale
2064,Witbier
2065,American IPA
2066,American Pale Ale
2067,American Amber Ale
2068,Blonde Ale
2069,American Brown Ale
2070,American Light Lager
2071,Saison
2072,American Pale Ale
2073,American Pale Ale
2074,American Pale Ale
2075,American Pale Ale
2076,American IPA
2077,American Light Lager
2078,American Brown Ale
2079,American IPA
2080,American IPA
2081,American IPA
2082,American IPA
2083,American IPA
2084,American IPA
2085,American Pale Ale
2086,Irish Red Ale
2087,Saison
2088,American Pale Ale
2089,American Stout
2090,American IPA
2091,American IPA
2092,American Brown Ale
2093,American Pale Ale
2094,American Pale Ale
2095,American Pale Ale
2096,American Pale Ale
2097,American Stout
2098,Imperial IPA
2099,American Pale Ale
2100,American IPA
2101,American Pale Ale
2102,American Stout
2103,American Pale Ale
2104,American Pale Ale
2105,Blonde Ale
2106,American IPA
2107,American Brown Ale
2108,American IPA
2109,American IPA
2110,American Light Lager
2111,American IPA
2112,American IPA
2113,Imperial IPA
2114,American Amber Ale
2115,Saison
2116,Saison
2117,American IPA
2118,American Stout
2119,American Light Lager
2120,American Pale Ale
2121,American IPA
2122,American IPA
2123,American IPA
2124,American Pale Ale
2125,American Amber Ale
2126,American Stout
2127,American IPA
2128,American Amber Ale
2129,American Pale Ale
2130,American Pale Ale
2131,American IPA
2132,American IPA
2133,American Pale Ale
2134,American Light Lager
2135,American IPA
2136,American IPA
2137,American Pale Ale
2138,American IPA
2139,American IPA
2140,American Light Lager
2141,American IPA
2142,American IPA
2143,American Pale Ale
2144,American Stout
2145,American IPA
2146,Irish Red Ale
2147,Saison
2148,American IPA
2149,Irish Red Ale
2150,Saison
2151,Witbier
2152,Blonde Ale
2153,American IPA
2154,American Light Lager
2155,American Pale Ale
2156,American Amber Ale
2157,American Pale Ale
2158,American IPA
2159,Saison
2160,American Pale Ale
2161,American Brown Ale
2162,American Stout
2163,American Amber Ale
2164,American IPA
2165,Saison
2166,American IPA
2167,American Stout
2168,American IPA
2169,American Pale Ale
2170,American IPA
2171,American IPA
2172,American IPA
2173,American IPA
2174,Witbier
2175,American Amber Ale
2176,Witbier
2177,American Pale Ale
2178,American Pale Ale
2179,American Pale Ale
2180,American Pale Ale
2181,American Pale Ale
2182,American IPA
2183,Blonde Ale
2184,American IPA
2185,American Amber Ale
2186,American Stout
2187,American IPA
2188,Irish Red Ale
2189,Blonde Ale
2190,Imperial IPA
2191,American Pale Ale
2192,Witbier
2193,American Pale Ale
2194,American Amber Ale
2195,American Pale Ale
2196,American Light Lager
2197,American Brown Ale
2198,American IPA
2199,Irish Red Ale
2200,American Stout
2201,American IPA
2202,American IPA
2203,American Pale Ale
2204,Witbier
2205,American Pale Ale
2206,American Pale Ale
2207,Blonde Ale
2208,American Pale Ale
2209,Imperial IPA
2210,American IPA
2211,American IPA
2212,Imperial IPA
2213,Saison
2214,American Pale Ale
2215,American Pale Ale
2216,Irish Red Ale
2217,American IPA
2218,American Pale Ale
2219,American Amber Ale
2220,American Pale Ale
2221,Irish Red Ale
2222,American Light Lager
2223,American Pale Ale
2224,American Amber Ale
2225,Imperial IPA
2226,American Pale Ale
2227,American IPA
2228,American IPA
